timestamp,relative_time,sample,co_m,eth_m,voc_m,no2,eth_gm,voc_gm,co_gm
120179,48.352,Level_1_PURGE,2.57,1.69,0.73,0.93666667,0.69,0.39,0.04
120431,48.604,Level_1_PURGE,2.57,1.69,0.73,0.93333334,0.69,0.39,0.04
120692,48.865,Level_1_PURGE,2.57,1.69,0.73,0.93333334,0.69,0.39,0.04
120957,49.13,Level_1_PURGE,2.57,1.69,0.73,0.93666667,0.69,0.39,0.04
121221,49.394,Level_1_PURGE,2.57,1.69,0.73,0.94,0.69,0.39,0.04
121476,49.649,Level_1_PURGE,2.57,1.69,0.73,0.94,0.69,0.39,0.04
121737,49.91,Level_1_PURGE,2.57,1.69,0.73,0.94,0.69,0.39,0.04
121991,50.164,Level_1_PURGE,2.57,1.69,0.73,0.93666667,0.69,0.39,0.04
122244,50.417,Level_1_PURGE,2.57,1.69,0.73,0.93666667,0.69,0.39,0.04
122505,50.678,Level_1_PURGE,2.57,1.69,0.73,0.93666667,0.69,0.39,0.04
122759,50.932,Level_1_PURGE,2.57,1.69,0.73,0.93666667,0.69,0.39,0.04
123015,51.188,Level_1_PURGE,2.57,1.69,0.73,0.93333334,0.69,0.39,0.04
123284,51.457,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.39,0.04
123533,51.706,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.39,0.04
123801,51.974,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.39,0.04
124063,52.236,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.39,0.04
124317,52.49,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.38666666,0.04
124579,52.752,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.38333333,0.04
124838,53.011,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.38,0.04
125104,53.277,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.38,0.04
125368,53.541,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.38,0.04
125629,53.802,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.38,0.04
125895,54.068,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.38,0.036666665
126150,54.323,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.38,0.033333335
126401,54.574,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.38,0.03333333
126667,54.84,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.38,0.036666665
126925,55.098,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.38,0.04
127186,55.359,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.38,0.036666665
127437,55.61,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.38,0.033333335
127696,55.869,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.38,0.03333333
127950,56.123,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.38,0.036666665
128197,56.37,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.38,0.036666665
128449,56.622,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.38,0.036666665
128708,56.881,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.38,0.033333335
128966,57.139,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.37666667,0.033333335
129225,57.398,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.37333333,0.03
129472,57.645,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.37,0.03
129721,57.894,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.37,0.03
129985,58.158,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.37,0.03
130243,58.416,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.37,0.03
130495,58.668,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.37,0.03
130763,58.936,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.37,0.03
131020,59.193,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.37,0.03
131273,59.446,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.37,0.03
131535,59.708,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.37,0.03
131791,59.964,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.37,0.03
132048,60.221,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.37,0.03
132301,60.474,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.37,0.03
132558,60.731,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.36666667,0.03
132827,61.0,Level_1_PURGE,2.57,1.69,0.73,0.9266667,0.69,0.36333334,0.03
133083,61.256,Level_1_PURGE,2.57,1.69,0.73,0.9266667,0.69,0.36,0.03
133340,61.513,Level_1_PURGE,2.57,1.69,0.73,0.92333335,0.69,0.36,0.03
133607,61.78,Level_1_PURGE,2.57,1.69,0.73,0.92333335,0.69,0.36,0.03
133864,62.037,Level_1_PURGE,2.57,1.69,0.73,0.92,0.69,0.36,0.03
134130,62.303,Level_1_PURGE,2.57,1.69,0.73,0.92,0.69,0.36,0.03
134385,62.558,Level_1_PURGE,2.57,1.69,0.73,0.92,0.69,0.36,0.03
134644,62.817,Level_1_PURGE,2.57,1.69,0.73,0.92,0.69,0.36,0.03
134905,63.078,Level_1_PURGE,2.57,1.69,0.73,0.92,0.69,0.36,0.03
135162,63.335,Level_1_PURGE,2.57,1.69,0.73,0.92,0.69,0.36,0.03
135427,63.6,Level_1_PURGE,2.57,1.69,0.73,0.92,0.69,0.36,0.03
135680,63.853,Level_1_PURGE,2.57,1.69,0.73,0.92,0.69,0.36,0.03
135939,64.112,Level_1_PURGE,2.57,1.69,0.73,0.92,0.69,0.36,0.03
136191,64.364,Level_1_PURGE,2.57,1.69,0.73,0.92,0.69,0.36,0.03
136479,64.652,Level_1_RECOVERY,2.57,1.69,0.73,0.92,0.69,0.36,0.03
136746,64.919,Level_1_RECOVERY,2.57,1.69,0.73,0.92,0.69,0.35666668,0.03
136997,65.17,Level_1_RECOVERY,2.57,1.69,0.73,0.92,0.69,0.35333335,0.03
137249,65.422,Level_1_RECOVERY,2.57,1.69,0.73,0.92,0.69,0.35,0.03
137514,65.687,Level_1_RECOVERY,2.57,1.69,0.73,0.92,0.69,0.35,0.03
137769,65.942,Level_1_RECOVERY,2.57,1.69,0.73,0.92,0.69,0.35,0.03
138020,66.193,Level_1_RECOVERY,2.57,1.69,0.73,0.92,0.69,0.35,0.03
138277,66.45,Level_1_RECOVERY,2.57,1.69,0.73,0.92,0.69,0.35,0.03
138536,66.709,Level_1_RECOVERY,2.57,1.69,0.73,0.92,0.69,0.35,0.03
138791,66.964,Level_1_RECOVERY,2.57,1.69,0.73,0.92,0.69,0.35,0.03
139043,67.216,Level_1_RECOVERY,2.57,1.69,0.73,0.92,0.69,0.35,0.03
139292,67.465,Level_1_RECOVERY,2.57,1.69,0.73,0.92,0.69,0.35,0.03
139554,67.727,Level_1_RECOVERY,2.57,1.69,0.73,0.92,0.69,0.35,0.03
139808,67.981,Level_1_RECOVERY,2.57,1.69,0.73,0.92,0.69,0.35,0.03
140060,68.233,Level_1_RECOVERY,2.57,1.69,0.73,0.92,0.69,0.34666666,0.03
140316,68.489,Level_1_RECOVERY,2.57,1.69,0.73,0.92,0.69,0.34333333,0.03
140568,68.741,Level_1_RECOVERY,2.57,1.69,0.73,0.92,0.69,0.34,0.03
140818,68.991,Level_1_RECOVERY,2.57,1.69,0.73,0.92,0.69,0.34,0.03
141073,69.246,Level_1_RECOVERY,2.57,1.69,0.73,0.92,0.69,0.34,0.03
141464,69.637,Level_2_RAMP_UP,2.57,1.69,0.73,0.92,0.69,0.34,0.03
141719,69.892,Level_2_RAMP_UP,2.57,1.69,0.73,0.92,0.69,0.34,0.03
141970,70.143,Level_2_RAMP_UP,2.57,1.69,0.73,0.92,0.69,0.34,0.03
142231,70.404,Level_2_RAMP_UP,2.57,1.69,0.73,0.92,0.69,0.34,0.03
142489,70.662,Level_2_RAMP_UP,2.57,1.69,0.73,0.92,0.69,0.34,0.03
142740,70.913,Level_2_RAMP_UP,2.57,1.69,0.73,0.92,0.69,0.34,0.03
142994,71.167,Level_2_RAMP_UP,2.57,1.69,0.73,0.92,0.69,0.34,0.03
143251,71.424,Level_2_RAMP_UP,2.57,1.69,0.73,0.92,0.69,0.34,0.03
143509,71.682,Level_2_RAMP_UP,2.57,1.69,0.73,0.92,0.69,0.34,0.03
143764,71.937,Level_2_RAMP_UP,2.57,1.69,0.73,0.92,0.69,0.33666667,0.03
144017,72.19,Level_2_RAMP_UP,2.57,1.69,0.73,0.9166667,0.69,0.33333334,0.03
144268,72.441,Level_2_RAMP_UP,2.57,1.69,0.73,0.91333336,0.69,0.33,0.03
144570,72.743,Level_2_HOLD,2.57,1.69,0.73,0.91333336,0.69,0.33,0.03
144834,73.007,Level_2_HOLD,2.57,1.69,0.73,0.9166667,0.69,0.33,0.03
145088,73.261,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.33,0.03
145338,73.511,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.33,0.03
145603,73.776,Level_2_HOLD,2.57,1.69,0.73,0.9166667,0.69,0.33,0.03
145850,74.023,Level_2_HOLD,2.57,1.69,0.73,0.91333336,0.69,0.33,0.03
146104,74.277,Level_2_HOLD,2.57,1.69,0.73,0.91,0.69,0.33,0.03
146361,74.534,Level_2_HOLD,2.57,1.69,0.73,0.91333336,0.69,0.33,0.03
146622,74.795,Level_2_HOLD,2.57,1.69,0.73,0.9166667,0.69,0.33,0.03
146879,75.052,Level_2_HOLD,2.57,1.69,0.73,0.9166667,0.69,0.33,0.03
147143,75.316,Level_2_HOLD,2.57,1.69,0.73,0.9166667,0.69,0.33,0.03
147397,75.57,Level_2_HOLD,2.57,1.69,0.73,0.9166667,0.69,0.33,0.03
147655,75.828,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.33,0.03
147915,76.088,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.33,0.03
148171,76.344,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.33,0.03
148433,76.606,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.33,0.03
148687,76.86,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.33,0.03
148953,77.126,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.33,0.03
149214,77.387,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.33,0.03
149470,77.643,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.33,0.03
149723,77.896,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.33,0.03
149983,78.156,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.33,0.03
150235,78.408,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.33,0.03
150495,78.668,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.33,0.03
150746,78.919,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.33,0.03
150997,79.17,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.33,0.03
151257,79.43,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.33,0.03
151521,79.694,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.33,0.03
151788,79.961,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.33,0.03
152037,80.21,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.33,0.03
152295,80.468,Level_2_HOLD,2.57,1.69,0.73,0.92,0.69,0.33,0.03
